"","Agency.Name","Fiscal.Year","Title.Description","job_count","female","male","base_diff","percent_diff"
"6487","DEPT OF INFO TECH & TELECOMM",2016,"BUSINESS PROMOTION COORDINATOR",19,59896.8571428571,65752.1666666667,5855.30952380953,0.0890512027305999
"6488","DEPT OF INFO TECH & TELECOMM",2016,"CALL CENTER REPRESENTATIVE",300,34621.7055555556,34699.5277777778,77.8222222222248,0.00224274585869332
"6489","DEPT OF INFO TECH & TELECOMM",2016,"CERTIFIED IT ADMINISTRATOR",29,118332,116175,-2157,-0.0185668173014848
"6490","DEPT OF INFO TECH & TELECOMM",2016,"CLERICAL ASSOCIATE",25,47145.7222222222,42007,-5138.72222222222,-0.122330140743738
"6491","DEPT OF INFO TECH & TELECOMM",2016,"COMMUNITY ASSOCIATE",32,49283.4444444444,51025.4444444444,1742,0.0341398300194456
"6492","DEPT OF INFO TECH & TELECOMM",2016,"COMMUNITY COORDINATOR",10,60332.6666666667,60341,8.33333333333576,0.00013810399783457
"6493","DEPT OF INFO TECH & TELECOMM",2016,"COMPUTER AIDE-NON-SPVR",10,43737.8,50237.4,6499.6,0.129377714611027
"6494","DEPT OF INFO TECH & TELECOMM",2016,"COMPUTER ASSOCIATE",168,69252.6739130435,72866.8058252427,3614.13191219924,0.0495991538433434
"6495","DEPT OF INFO TECH & TELECOMM",2016,"COMPUTER PROGRAMMER ANALYST",29,56822.6666666667,61326.75,4504.08333333334,0.0734440245624191
"6496","DEPT OF INFO TECH & TELECOMM",2016,"COMPUTER PROGRAMMER ANALYST TRAINEE",16,41524.8,41116.75,-408.050000000003,-0.00992417931864758
"6497","DEPT OF INFO TECH & TELECOMM",2016,"COMPUTER SPECIALIST",213,100565.862068966,104223.206666667,3657.34459770114,0.0350914610543341
"6498","DEPT OF INFO TECH & TELECOMM",2016,"COMPUTER SYSTEMS MANAGER",261,120446.537037037,124992.577142857,4546.04010582012,0.0363704806296164
"6499","DEPT OF INFO TECH & TELECOMM",2016,"EXECUTIVE AGENCY COUNSEL",13,143489.4,127824.125,-15665.275,-0.122553352115651
"6500","DEPT OF INFO TECH & TELECOMM",2016,"PRINCIPAL ADMINISTRATIVE ASSOCIATE",22,66568.1333333333,67764.6,1196.46666666667,0.017656219717473
"6501","DEPT OF INFO TECH & TELECOMM",2016,"PROGRAM PRODUCER",14,70369.2,63898.5,-6470.7,-0.101265287917557
"6502","DEPT OF INFO TECH & TELECOMM",2016,"RADIO AND TELEVISION OPERATOR",23,47925.3333333333,51588.0555555556,3662.72222222222,0.0709994238545744
"6503","DEPT OF INFO TECH & TELECOMM",2016,"STAFF ANALYST TRAINEE",17,41401.6666666667,43914.3333333333,2512.66666666667,0.0572174612692896
"6504","DEPT OF INFO TECH & TELECOMM",2016,"TELECOMMUNICATION MANAGER",10,123203,115866.5,-7336.5,-0.063318560584811
"6505","DEPT OF INFO TECH & TELECOMM",2016,"TELECOMMUNICATIONS ASSOCIATE",56,71475.125,70762.35,-712.774999999994,-0.0100728000130012
"6506","DEPT OF INFO TECH & TELECOMM",2017,"ADM MANAGER-NON-MGRL",45,80775.4545454545,81747.9411764706,972.486631016043,0.0118961605273547
"6507","DEPT OF INFO TECH & TELECOMM",2017,"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",18,114316.090909091,130557.571428571,16241.4805194805,0.124400908670136
"6508","DEPT OF INFO TECH & TELECOMM",2017,"ADMINISTRATIVE PROCUREMENT ANALYST",18,91610.6363636364,99146.6666666667,7536.0303030303,0.0760089124162551
"6509","DEPT OF INFO TECH & TELECOMM",2017,"ADMINISTRATIVE PUBLIC INFORMATION SPECIALIST",12,117546.222222222,1e+05,-17546.2222222222,-0.175462222222222
"6510","DEPT OF INFO TECH & TELECOMM",2017,"ADMINISTRATIVE STAFF ANALYST",69,116991.757575758,106663.0625,-10328.6950757576,-0.096834788291941
"6511","DEPT OF INFO TECH & TELECOMM",2017,"ASSOCIATE CALL CENTER REPRESENTATIVE-NON-SPVR",54,60186.46875,60143.4285714286,-43.0401785714275,-0.000715625623509498
"6512","DEPT OF INFO TECH & TELECOMM",2017,"BUSINESS PROMOTION COORDINATOR",20,63666,69046.6923076923,5380.69230769231,0.0779283138389073
"6513","DEPT OF INFO TECH & TELECOMM",2017,"CALL CENTER REPRESENTATIVE",300,35420.5078534031,35674.5735294118,254.06567600862,0.0071217579041038
"6514","DEPT OF INFO TECH & TELECOMM",2017,"CERTIFIED IT ADMINISTRATOR",105,111321.9,111684.294117647,362.394117647069,0.00324480823834842
"6515","DEPT OF INFO TECH & TELECOMM",2017,"CLERICAL ASSOCIATE",23,48534.625,45487,-3047.625,-0.0669999120627872
"6516","DEPT OF INFO TECH & TELECOMM",2017,"COMMUNITY ASSOCIATE",49,48578.2962962963,47757.0714285714,-821.224867724872,-0.0171958799641462
"6517","DEPT OF INFO TECH & TELECOMM",2017,"COMMUNITY COORDINATOR",27,61702.9411764706,64369,2666.05882352941,0.0414183663491652
"6518","DEPT OF INFO TECH & TELECOMM",2017,"COMPUTER AIDE-NON-SPVR",12,43720,48665.4444444444,4945.44444444445,0.101621273593629
"6519","DEPT OF INFO TECH & TELECOMM",2017,"COMPUTER ASSOCIATE",191,71229.2291666667,74956.544,3727.31483333332,0.049726343217389
"6520","DEPT OF INFO TECH & TELECOMM",2017,"COMPUTER PROGRAMMER ANALYST",31,58032.1666666667,63039.6,5007.43333333333,0.0794331393811721
"6521","DEPT OF INFO TECH & TELECOMM",2017,"COMPUTER SPECIALIST",189,105866.214285714,106412.659090909,546.444805194798,0.00513514848574517
"6522","DEPT OF INFO TECH & TELECOMM",2017,"COMPUTER SYSTEMS MANAGER",262,122989.24,132455.685393258,9466.4453932584,0.0714687736140031
"6523","DEPT OF INFO TECH & TELECOMM",2017,"EXECUTIVE AGENCY COUNSEL",10,140109.666666667,142734,2624.33333333334,0.0183861822224091
"6524","DEPT OF INFO TECH & TELECOMM",2017,"PRINCIPAL ADMINISTRATIVE ASSOCIATE",19,65650.4666666667,63619.3333333333,-2031.13333333332,-0.0319263536241602
"6525","DEPT OF INFO TECH & TELECOMM",2017,"PROGRAM PRODUCER",13,74532.4,64640,-9892.39999999999,-0.153038366336634
"6526","DEPT OF INFO TECH & TELECOMM",2017,"RADIO AND TELEVISION OPERATOR",23,51358,52727.1,1369.1,0.0259657747154689
"6527","DEPT OF INFO TECH & TELECOMM",2017,"STAFF ANALYST TRAINEE",21,45766.6666666667,47618.5,1851.83333333334,0.0388889472228931
"6528","DEPT OF INFO TECH & TELECOMM",2017,"TELECOMMUNICATION MANAGER",13,125132.5,121648.4,-3484.10000000001,-0.0286407383903118
"6529","DEPT OF INFO TECH & TELECOMM",2017,"TELECOMMUNICATIONS ASSOCIATE",54,72955.75,72891.0789473684,-64.6710526315728,-0.00088722863710481
"6530","DEPT OF INFO TECH & TELECOMM",2018,"ADM MANAGER-NON-MGRL FROM M1/M2",37,83166.7777777778,86323.7142857143,3156.93650793651,0.0365709067787292
"6531","DEPT OF INFO TECH & TELECOMM",2018,"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",23,114547.416666667,133890.3,19342.8833333333,0.144468145439463
"6532","DEPT OF INFO TECH & TELECOMM",2018,"ADMINISTRATIVE PROCUREMENT ANALYST",15,104779.571428571,100675.285714286,-4104.28571428572,-0.0407675596365686
"6533","DEPT OF INFO TECH & TELECOMM",2018,"ADMINISTRATIVE PUBLIC INFORMATION SPECIALIST",14,115134.5,140304.5,25170,0.179395529010117
"6534","DEPT OF INFO TECH & TELECOMM",2018,"ADMINISTRATIVE STAFF ANALYST",62,117841,110385.666666667,-7455.33333333334,-0.0675389618821285
"6535","DEPT OF INFO TECH & TELECOMM",2018,"ASSOCIATE CALL CENTER REPRESENTATIVE-NON-SPVR",52,60996.064516129,60879.6153846154,-116.449131513647,-0.00191277705645747
"6536","DEPT OF INFO TECH & TELECOMM",2018,"BUSINESS PROMOTION COORDINATOR",15,57270.4,67505.4,10235,0.151617500229611
"6537","DEPT OF INFO TECH & TELECOMM",2018,"CALL CENTER REPRESENTATIVE",304,35409.3958333333,35927.4375,518.041666666672,0.0144191098145163
"6538","DEPT OF INFO TECH & TELECOMM",2018,"CERTIFIED IT ADMINISTRATOR",132,113959.076923077,109300.230769231,-4658.84615384616,-0.0426243029960525
"6539","DEPT OF INFO TECH & TELECOMM",2018,"CLERICAL ASSOCIATE",24,49958.3888888889,43142.4,-6815.98888888889,-0.157988171471427
"6540","DEPT OF INFO TECH & TELECOMM",2018,"COMMUNITY ASSOCIATE",46,47059.8695652174,46523.25,-536.619565217392,-0.0115344384843576
"6541","DEPT OF INFO TECH & TELECOMM",2018,"COMMUNITY COORDINATOR",19,67839.3,71600,3760.7,0.0525237430167597
"6542","DEPT OF INFO TECH & TELECOMM",2018,"COMPUTER AIDE-NON-SPVR",11,47490.8,47534.6666666667,43.8666666666613,0.000922835264087852
"6543","DEPT OF INFO TECH & TELECOMM",2018,"COMPUTER ASSOCIATE",170,68978.756097561,75290.6111111111,6311.85501355013,0.0838332286111388
"6544","DEPT OF INFO TECH & TELECOMM",2018,"COMPUTER OPERATIONS MANAGER",28,105000,123100.68,18100.68,0.147039642672973
"6545","DEPT OF INFO TECH & TELECOMM",2018,"COMPUTER PROGRAMMER ANALYST",12,55172.4,61346.4,6174,0.100641602441219
"6546","DEPT OF INFO TECH & TELECOMM",2018,"COMPUTER SPECIALIST",180,105073.037037037,106333.375,1260.33796296296,0.0118527034711629
"6547","DEPT OF INFO TECH & TELECOMM",2018,"COMPUTER SYSTEMS MANAGER",274,121181.54,133433.589473684,12252.0494736841,0.0918213286625289
"6548","DEPT OF INFO TECH & TELECOMM",2018,"EXECUTIVE AGENCY COUNSEL",10,135082.25,136947.333333333,1865.08333333334,0.0136189824798828
"6549","DEPT OF INFO TECH & TELECOMM",2018,"IT PROJECT SPECIALIST",14,90850.25,1e+05,9149.75,0.0914975
"6550","DEPT OF INFO TECH & TELECOMM",2018,"IT SECURITY SPECIALIST",14,1e+05,142500,42500,0.298245614035088
"6551","DEPT OF INFO TECH & TELECOMM",2018,"PRINCIPAL ADMINISTRATIVE ASSOCIATE - LEV 1 & 2 NON SUPVR",18,66565,62401.75,-4163.25,-0.0667168789336837
"6552","DEPT OF INFO TECH & TELECOMM",2018,"PROGRAM PRODUCER",12,71388.5,64640,-6748.5,-0.10440129950495
"6553","DEPT OF INFO TECH & TELECOMM",2018,"RADIO AND TELEVISION OPERATOR",28,49238.6666666667,51855.9166666667,2617.25,0.0504715791029953
"6554","DEPT OF INFO TECH & TELECOMM",2018,"STAFF ANALYST",14,60544,62060,1516,0.0244279729294231
"6555","DEPT OF INFO TECH & TELECOMM",2018,"STAFF ANALYST TRAINEE",11,47339.8333333333,48415,1075.16666666666,0.0222073048986195
"6556","DEPT OF INFO TECH & TELECOMM",2018,"TELECOMMUNICATION MANAGER",14,132490,115957,-16533,-0.142578714523487
"6557","DEPT OF INFO TECH & TELECOMM",2018,"TELECOMMUNICATIONS ASSOCIATE",52,66798.7777777778,69473.9189189189,2675.14114114114,0.038505689369031
"6558","DEPT OF INFO TECH & TELECOMM",2019,"ADM MANAGER-NON-MGRL FROM M1/M2",36,84570.8235294118,87631.3571428571,3060.53361344538,0.0349250966004792
"6559","DEPT OF INFO TECH & TELECOMM",2019,"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",25,124698.714285714,130526.2,5827.48571428571,0.0446460995132449
"6560","DEPT OF INFO TECH & TELECOMM",2019,"ADMINISTRATIVE PROCUREMENT ANALYST",11,100235.666666667,99522.8,-712.866666666669,-0.00716284777625497
"6561","DEPT OF INFO TECH & TELECOMM",2019,"ADMINISTRATIVE PUBLIC INFORMATION SPECIALIST",13,123817.555555556,146330.5,22512.9444444444,0.153849979631344
"6562","DEPT OF INFO TECH & TELECOMM",2019,"ADMINISTRATIVE STAFF ANALYST",63,121898.535714286,109645.032258065,-12253.5034562212,-0.111756120672945
"6563","DEPT OF INFO TECH & TELECOMM",2019,"ASSOCIATE CALL CENTER REPRESENTATIVE-NON-SPVR",65,60394.1578947368,59280.5,-1113.65789473684,-0.0187862432796086
"6564","DEPT OF INFO TECH & TELECOMM",2019,"BUSINESS PROMOTION COORDINATOR",17,59150.375,71839.3333333333,12688.9583333333,0.176629678263532
"6565","DEPT OF INFO TECH & TELECOMM",2019,"CALL CENTER REPRESENTATIVE",408,36367.9728682171,36883.6117647059,515.638896488825,0.0139801627828173
"6566","DEPT OF INFO TECH & TELECOMM",2019,"CERTIFIED IT ADMINISTRATOR",148,115651.533333333,115600.182692308,-51.3506410256523,-0.000444208995433268
"6567","DEPT OF INFO TECH & TELECOMM",2019,"CERTIFIED IT DEVELOPER",15,86913,111820.2,24907.2,0.222743296828301
"6568","DEPT OF INFO TECH & TELECOMM",2019,"CLERICAL ASSOCIATE",24,51964.8125,46168.5,-5796.3125,-0.125546909689507
"6569","DEPT OF INFO TECH & TELECOMM",2019,"COMMUNITY ASSOCIATE",39,49899.7777777778,48335.0769230769,-1564.70085470086,-0.0323719533371388
"6570","DEPT OF INFO TECH & TELECOMM",2019,"COMMUNITY COORDINATOR",38,74274.6666666667,72580.1176470588,-1694.54901960785,-0.0233472895131979
"6571","DEPT OF INFO TECH & TELECOMM",2019,"COMPUTER AIDE-NON-SPVR",15,52292,49521.8888888889,-2770.11111111111,-0.0559371052531204
"6572","DEPT OF INFO TECH & TELECOMM",2019,"COMPUTER ASSOCIATE",154,71849.6857142857,77341.3608247423,5491.67511045656,0.0710056695653553
"6573","DEPT OF INFO TECH & TELECOMM",2019,"COMPUTER OPERATIONS MANAGER",36,133090.75,132374.785714286,-715.96428571429,-0.00540861525743738
"6574","DEPT OF INFO TECH & TELECOMM",2019,"COMPUTER PROGRAMMER ANALYST",13,56680.5,61763.2857142857,5082.78571428572,0.0822946133047141
"6575","DEPT OF INFO TECH & TELECOMM",2019,"COMPUTER SPECIALIST",205,108551.59375,110182.471830986,1630.8780809859,0.0148016109448659
"6576","DEPT OF INFO TECH & TELECOMM",2019,"COMPUTER SYSTEMS MANAGER",275,127706.943396226,139370.829787234,11663.8863910076,0.083689581304882
"6577","DEPT OF INFO TECH & TELECOMM",2019,"EXECUTIVE AGENCY COUNSEL",11,145310,143682.5,-1627.5,-0.0113270579228507
"6578","DEPT OF INFO TECH & TELECOMM",2019,"IT PROJECT SPECIALIST",25,99497.0769230769,104421.2,4924.12307692308,0.0471563540442274
"6579","DEPT OF INFO TECH & TELECOMM",2019,"IT SECURITY SPECIALIST",28,112098.333333333,134671.636363636,22573.303030303,0.167617351654889
"6580","DEPT OF INFO TECH & TELECOMM",2019,"PRINCIPAL ADMINISTRATIVE ASSOCIATE - LEV 1 & 2 NON SUPVR",18,67419.8333333333,66693,-726.833333333328,-0.0108981952128908
"6581","DEPT OF INFO TECH & TELECOMM",2019,"PROGRAM PRODUCER",10,74053,69188,-4865,-0.070315661675435
"6582","DEPT OF INFO TECH & TELECOMM",2019,"RADIO AND TELEVISION OPERATOR",26,49301.25,54317.0476190476,5015.79761904762,0.0923429722142833
"6583","DEPT OF INFO TECH & TELECOMM",2019,"STAFF ANALYST",17,64469.1111111111,59137.5,-5331.61111111111,-0.0901561802766622
"6584","DEPT OF INFO TECH & TELECOMM",2019,"TELECOMMUNICATION MANAGER",13,138181,137357,-824,-0.00599896619757275
"6585","DEPT OF INFO TECH & TELECOMM",2019,"TELECOMMUNICATIONS ASSOCIATE",68,72533,72720.306122449,187.306122448979,0.00257570591264545
"6586","DEPT OF INFO TECH & TELECOMM",2020,"ADM MANAGER-NON-MGRL",48,84458.6818181818,95401.9444444444,10943.2626262626,0.11470691388932
"6587","DEPT OF INFO TECH & TELECOMM",2020,"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",27,136459.142857143,132036.4,-4422.74285714288,-0.0334963908220981
"6588","DEPT OF INFO TECH & TELECOMM",2020,"ADMINISTRATIVE PROCUREMENT ANALYST-NON-MGRL",10,100089.6,114522.2,14432.6,0.12602447385747
"6589","DEPT OF INFO TECH & TELECOMM",2020,"ADMINISTRATIVE PUBLIC INFORMATION SPECIALIST",13,126726.111111111,153327,26600.8888888889,0.173491223912872
"6590","DEPT OF INFO TECH & TELECOMM",2020,"ADMINISTRATIVE STAFF ANALYST",58,127956.307692308,115050.655172414,-12905.6525198939,-0.112173655165663
"6591","DEPT OF INFO TECH & TELECOMM",2020,"AGENCY ATTORNEY",15,100814.6,101873.571428571,1058.97142857143,0.0103949573350722
"6592","DEPT OF INFO TECH & TELECOMM",2020,"ASSOCIATE CALL CENTER REPRESENTATIVE-NON-SPVR",68,63421.875,63882.0625,460.1875,0.00720370448277245
"6593","DEPT OF INFO TECH & TELECOMM",2020,"BUSINESS PROMOTION COORDINATOR",13,61337.5714285714,74450.8333333333,13113.2619047619,0.176133178335974
"6594","DEPT OF INFO TECH & TELECOMM",2020,"CALL CENTER REPRESENTATIVE",368,37906.9166666667,38076.1951219512,169.278455284548,0.00444578179995084
"6595","DEPT OF INFO TECH & TELECOMM",2020,"CERTIFIED IT ADMINISTRATOR",137,118988,120698.104166667,1710.10416666666,0.0141684426484881
"6596","DEPT OF INFO TECH & TELECOMM",2020,"CERTIFIED IT DEVELOPER",21,109214.5,116762.333333333,7547.83333333333,0.0646427072657563
"6597","DEPT OF INFO TECH & TELECOMM",2020,"CLERICAL ASSOCIATE",23,53876.6666666667,47345.8333333333,-6530.83333333333,-0.137938924579776
"6598","DEPT OF INFO TECH & TELECOMM",2020,"COMMUNITY ASSOCIATE",41,51528.375,49357.3888888889,-2170.98611111111,-0.0439850275710155
"6599","DEPT OF INFO TECH & TELECOMM",2020,"COMMUNITY COORDINATOR",39,75122.4117647059,72605.8666666667,-2516.54509803922,-0.0346603547836247
"6600","DEPT OF INFO TECH & TELECOMM",2020,"COMPUTER AIDE-NON-SPVR",10,50256.3333333333,47873.6666666667,-2382.66666666667,-0.049769880449238
"6601","DEPT OF INFO TECH & TELECOMM",2020,"COMPUTER ASSOCIATE",128,71481.3103448276,77381.6543209877,5900.34397616009,0.0762499073964587
"6602","DEPT OF INFO TECH & TELECOMM",2020,"COMPUTER OPERATIONS MANAGER",40,131153.6,146618.580645161,15464.9806451613,0.105477631669269
"6603","DEPT OF INFO TECH & TELECOMM",2020,"COMPUTER SPECIALIST",186,110318,112079.904411765,1761.9044117647,0.0157200741828948
"6604","DEPT OF INFO TECH & TELECOMM",2020,"COMPUTER SYSTEMS MANAGER",253,130518.404255319,145334.293103448,14815.8888481291,0.101943516094878
"6605","DEPT OF INFO TECH & TELECOMM",2020,"CYBER SECURITY ANALYST",24,95000,81023.8125,-13976.1875,-0.17249481441027
"6606","DEPT OF INFO TECH & TELECOMM",2020,"EXECUTIVE AGENCY COUNSEL",16,165579.4,161898.4,-3681,-0.0227364816452788
"6607","DEPT OF INFO TECH & TELECOMM",2020,"IT PROJECT SPECIALIST",29,108808.083333333,108683,-125.083333333328,-0.00115090063150013
"6608","DEPT OF INFO TECH & TELECOMM",2020,"IT SECURITY SPECIALIST",55,121137.333333333,137304.243902439,16166.9105691057,0.11774516292878
"6609","DEPT OF INFO TECH & TELECOMM",2020,"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR",23,70009.8125,71907.8,1897.9875,0.0263947374276504
"6610","DEPT OF INFO TECH & TELECOMM",2020,"RADIO AND TELEVISION OPERATOR",21,49858.6666666667,57181.8235294118,7323.1568627451,0.128067914080746
"6611","DEPT OF INFO TECH & TELECOMM",2020,"STAFF ANALYST",16,65224.625,62807.5714285714,-2417.05357142857,-0.0384834744673641
"6612","DEPT OF INFO TECH & TELECOMM",2020,"TELECOMMUNICATION MANAGER",21,131163,145919.714285714,14756.7142857143,0.1011289965715
"6613","DEPT OF INFO TECH & TELECOMM",2020,"TELECOMMUNICATIONS ASSOCIATE",65,77753,76632.1304347826,-1120.86956521738,-0.0146266267015934
"6614","DEPT OF INFO TECH & TELECOMM",2021,"ADM MANAGER-NON-MGRL",37,95968.8,102800.6875,6831.8875,0.0664576051594985
"6615","DEPT OF INFO TECH & TELECOMM",2021,"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",25,129913.615384615,134966.444444444,5052.82905982905,0.0374376689007979
"6616","DEPT OF INFO TECH & TELECOMM",2021,"ADMINISTRATIVE STAFF ANALYST",56,128610.08,116085.214285714,-12524.8657142857,-0.107893720930376
"6617","DEPT OF INFO TECH & TELECOMM",2021,"AGENCY ATTORNEY",10,100205.75,101868,1662.25,0.016317685632387
"6618","DEPT OF INFO TECH & TELECOMM",2021,"ASSOCIATE CALL CENTER REPRESENTATIVE-NON-SPVR",64,65164.2368421053,65804.375,640.138157894733,0.00972789663141293
"6619","DEPT OF INFO TECH & TELECOMM",2021,"BUSINESS PROMOTION COORDINATOR",11,57243,71644.6,14401.6,0.201014451891699
"6620","DEPT OF INFO TECH & TELECOMM",2021,"CALL CENTER REPRESENTATIVE",321,39322.0406091371,39065.7333333333,-256.307275803723,-0.00656092319109305
"6621","DEPT OF INFO TECH & TELECOMM",2021,"CERTIFIED IT ADMINISTRATOR",130,116674.307692308,120877.8,4203.49230769233,0.0347747254474546
"6622","DEPT OF INFO TECH & TELECOMM",2021,"CERTIFIED IT DEVELOPER",18,107189,115809.545454545,8620.54545454546,0.0744372618052367
"6623","DEPT OF INFO TECH & TELECOMM",2021,"CLERICAL ASSOCIATE",23,53876.6666666667,47345.8333333333,-6530.83333333333,-0.137938924579776
"6624","DEPT OF INFO TECH & TELECOMM",2021,"COMMUNITY ASSOCIATE",39,52374.6875,48946.3529411765,-3428.33455882353,-0.0700426968061071
"6625","DEPT OF INFO TECH & TELECOMM",2021,"COMMUNITY COORDINATOR",34,75005.4,73182.5,-1822.89999999999,-0.0249089604755234
"6626","DEPT OF INFO TECH & TELECOMM",2021,"COMPUTER AIDE-NON-SPVR",10,50256.3333333333,48520.1666666667,-1736.16666666667,-0.0357823722781937
"6627","DEPT OF INFO TECH & TELECOMM",2021,"COMPUTER ASSOCIATE",121,72568.2222222222,78153.3333333333,5585.11111111112,0.0714635047911515
"6628","DEPT OF INFO TECH & TELECOMM",2021,"COMPUTER OPERATIONS MANAGER",33,125317,136858.269230769,11541.2692307692,0.0843300831994918
"6629","DEPT OF INFO TECH & TELECOMM",2021,"COMPUTER SPECIALIST",177,110322.625,111714.076923077,1391.45192307691,0.0124554752758242
"6630","DEPT OF INFO TECH & TELECOMM",2021,"COMPUTER SYSTEMS MANAGER",257,132810.93877551,145059.709302326,12248.7705268154,0.0844395082943892
"6631","DEPT OF INFO TECH & TELECOMM",2021,"CYBER SECURITY ANALYST",35,93333.3333333333,81494.8260869565,-11838.5072463768,-0.145266979694452
"6632","DEPT OF INFO TECH & TELECOMM",2021,"EXECUTIVE AGENCY COUNSEL",15,169269.4,172918.75,3649.35000000001,0.0211044204286696
"6633","DEPT OF INFO TECH & TELECOMM",2021,"IT PROJECT SPECIALIST",28,106516.416666667,110843.166666667,4326.75,0.0390348826194368
"6634","DEPT OF INFO TECH & TELECOMM",2021,"IT SECURITY SPECIALIST",61,119546.285714286,137827.217391304,18280.9316770186,0.132636586757152
"6635","DEPT OF INFO TECH & TELECOMM",2021,"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR",22,71891.1428571429,73809.1666666667,1918.02380952382,0.0259862547722006
"6636","DEPT OF INFO TECH & TELECOMM",2021,"RADIO AND TELEVISION OPERATOR",20,52288,57181.8235294118,4893.82352941176,0.0855835513341858
"6637","DEPT OF INFO TECH & TELECOMM",2021,"STAFF ANALYST",15,63923.375,63677.1666666667,-246.208333333336,-0.00386650892653833
"6638","DEPT OF INFO TECH & TELECOMM",2021,"TELECOMMUNICATION MANAGER",22,148081.5,146982.928571429,-1098.57142857142,-0.00747414301272105
"6639","DEPT OF INFO TECH & TELECOMM",2021,"TELECOMMUNICATIONS ASSOCIATE",63,78085.5714285714,76632.1304347826,-1453.44099378883,-0.0189664698807476
"6640","DEPT OF INFO TECH & TELECOMM",2022,"ADM MANAGER-NON-MGRL",36,96312.9333333333,103139,6826.06666666667,0.0661831767485303
"6641","DEPT OF INFO TECH & TELECOMM",2022,"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",20,140880.083333333,138362.333333333,-2517.75,-0.0181967876613818
"6642","DEPT OF INFO TECH & TELECOMM",2022,"ADMINISTRATIVE STAFF ANALYST",72,125838.090909091,126599.971428571,761.880519480517,0.00601801494015641
"6643","DEPT OF INFO TECH & TELECOMM",2022,"AGENCY ATTORNEY",13,108348,97603.5,-10744.5,-0.110083142510258
"6644","DEPT OF INFO TECH & TELECOMM",2022,"ASSOCIATE CALL CENTER REPRESENTATIVE-NON-SPVR",61,65034.5,64293.7368421053,-740.76315789474,-0.0115215446212736
"6645","DEPT OF INFO TECH & TELECOMM",2022,"CALL CENTER REPRESENTATIVE",355,38680.5231481481,38757.2151898734,76.6920417252695,0.00197878101792277
"6646","DEPT OF INFO TECH & TELECOMM",2022,"CERTIFIED IT ADMINISTRATOR",134,118022.538461538,122059.29787234,4036.75941080195,0.0330721172509441
"6647","DEPT OF INFO TECH & TELECOMM",2022,"CERTIFIED IT DEVELOPER",18,107189,116865.727272727,9676.72727272728,0.0828020968897484
